,0
9172,False
9173,False
9174,False
9175,False
9176,False
9177,False
9178,False
9179,False
9180,False
9181,False
9182,False
9183,False
9184,False
9185,False
9186,False
9187,False
9188,False
9189,False
9190,False
9191,False
9192,False
9193,False
9194,False
9195,False
9196,False
9197,False
9198,False
9199,False
9200,False
9201,False
9202,False
9203,False
9204,False
9205,False
9206,False
9207,False
9208,False
9209,False
9210,False
9211,False
9212,False
9213,False
9214,False
9215,False
9216,False
9217,False
9218,False
9219,False
9220,False
9221,False
9222,False
9223,False
9224,False
9225,False
9226,False
9227,False
9228,False
9229,False
9230,False
9231,False
9232,False
9233,False
9234,False
9235,False
9236,False
9237,False
9238,False
9239,False
9240,False
9241,False
9242,False
9243,False
9244,False
9245,False
9246,False
9247,False
9248,False
9249,False
9250,False
9251,False
9252,False
9253,False
9254,False
9255,False
9256,False
9257,False
9258,False
9259,False
9260,False
9261,False
9262,False
9263,False
9264,False
9265,False
9266,False
9267,False
9268,False
9269,False
9270,False
9271,False
9272,False
9273,False
9274,False
9275,False
9276,False
9277,False
9278,False
9279,False
9280,False
9281,False
9282,False
9283,False
9284,False
9285,False
9286,False
9287,False
9288,False
9289,False
9290,False
9291,False
9292,False
9293,False
9294,False
9295,False
9296,False
9297,False
9298,False
9299,False
9300,False
9301,False
9302,False
9303,False
9304,False
9305,False
9306,False
9307,False
9308,False
9309,False
9310,False
9311,False
9312,False
9313,False
9314,False
9315,False
9316,False
9317,False
9318,False
9319,False
9320,False
9321,False
9322,False
9323,False
9324,False
9325,False
9326,False
9327,False
9328,False
9329,False
9330,False
9331,False
9332,False
9333,False
9334,False
9335,False
9336,False
9337,False
9338,False
9339,False
9340,False
9341,False
9342,False
9343,False
9344,False
9345,False
9346,False
9347,False
9348,False
9349,False
9350,False
9351,False
9352,False
9353,False
9354,False
9355,False
9356,False
9357,False
9358,False
9359,False
9360,False
9361,False
9362,False
9363,False
9364,False
9365,False
9366,False
9367,False
9368,False
9369,False
9370,False
9371,False
9372,False
9373,False
9374,False
9375,False
9376,False
9377,False
9378,False
9379,False
9380,False
9381,False
9382,False
9383,False
9384,False
9385,False
9386,False
9387,False
9388,False
9389,False
9390,False
9391,False
9392,False
9393,False
9394,False
9395,False
9396,False
9397,False
9398,False
9399,False
9400,False
9401,False
9402,False
9403,False
9404,False
9405,False
9406,False
9407,False
9408,False
9409,False
9410,False
9411,False
9412,False
9413,False
9414,False
9415,False
9416,False
9417,False
9418,False
9419,False
9420,False
9421,False
9422,False
9423,False
9424,False
9425,False
9426,False
9427,False
9428,False
9429,False
9430,False
9431,False
9432,False
9433,False
9434,False
9435,False
9436,False
9437,False
9438,False
9439,False
9440,False
9441,False
9442,False
9443,False
9444,False
9445,False
9446,False
9447,False
9448,False
9449,False
9450,False
9451,False
9452,False
9453,False
9454,False
9455,True
9456,False
9457,True
9458,True
9459,True
9460,True
9461,True
9462,False
9463,True
9464,True
9465,True
9466,True
9467,False
9468,False
9469,False
9470,False
9471,False
9472,False
9473,False
9474,False
9475,True
9476,True
9477,True
9478,True
9479,True
9480,True
9481,True
9482,True
9483,False
9484,False
9485,False
9486,False
9487,False
9488,False
9489,False
9490,False
9491,False
9492,False
9493,False
9494,False
9495,False
9496,True
9497,True
9498,False
9499,False
9500,True
9501,True
9502,True
9503,True
9504,True
9505,True
9506,True
9507,True
9508,True
9509,True
9510,True
9511,True
9512,True
9513,True
9514,True
9515,True
9516,True
9517,True
9518,True
9519,True
9520,True
9521,True
9522,True
9523,True
9524,True
9525,True
9526,True
